country,year,uniqueid,bank_account,location_type,cellphone_access,household_size,age_of_respondent,gender_of_respondent,relationship_with_head,marital_status,education_level,job_type
1,2017,3133,0,2,0,4,17,1,5,3,0,6
1,2017,3135,0,2,0,2,24,0,1,1,0,0
1,2017,3136,0,2,1,3,39,1,0,1,0,0
1,2017,3137,0,1,1,3,46,0,1,1,3,0
1,2017,3138,0,2,0,2,90,0,0,2,1,3
1,2017,3139,0,2,0,1,32,1,0,0,0,1
1,2017,3140,0,2,0,2,37,1,0,1,0,1
1,2017,3141,0,2,1,2,60,1,0,1,0,0
1,2017,3142,0,2,1,3,25,0,2,0,2,1
1,2017,3143,0,2,1,3,29,1,0,1,0,1
1,2017,3144,0,1,1,3,46,0,1,1,0,3
1,2017,3146,0,2,1,2,27,1,0,1,0,1
1,2017,3147,0,1,0,1,27,1,0,3,0,5
1,2017,3148,1,1,1,2,26,0,1,1,3,1
1,2017,3149,0,2,0,2,30,1,0,1,1,0
1,2017,3150,0,1,1,6,16,1,2,3,2,3
1,2017,3151,0,2,1,2,37,1,0,1,0,1
1,2017,3152,1,2,1,2,50,1,0,1,3,0
1,2017,3153,0,2,0,2,49,1,0,1,0,0
1,2017,3154,0,2,1,2,22,0,1,1,2,0
1,2017,3155,0,1,0,2,76,0,0,2,0,0
1,2017,3157,0,2,1,2,40,0,1,1,0,0
1,2017,3158,0,2,0,1,30,0,0,2,1,1
1,2017,3159,0,2,1,6,70,0,1,1,1,0
1,2017,3160,0,2,1,2,25,0,1,1,2,1
1,2017,3161,0,2,1,2,37,0,1,1,0,0
1,2017,3162,0,2,1,2,34,0,1,1,0,0
1,2017,3163,1,1,1,4,40,0,1,1,0,0
1,2017,3164,0,2,1,3,38,0,1,1,0,3
1,2017,3165,0,2,0,2,57,0,1,1,1,0
1,2017,3166,0,1,1,1,33,0,0,1,0,0
1,2017,3168,1,1,1,2,30,1,0,1,4,5
1,2017,3169,0,2,0,1,50,1,0,0,1,0
1,2017,3170,0,2,1,1,60,0,0,2,0,0
1,2017,3171,0,2,0,2,35,0,1,1,0,0
1,2017,3172,0,2,0,2,34,0,1,1,0,0
1,2017,3173,1,1,1,2,24,1,0,1,3,5
1,2017,3174,0,2,0,2,23,0,3,1,1,0
1,2017,3175,0,2,1,1,58,0,0,2,0,0
1,2017,3176,1,1,1,3,43,1,0,1,0,0
1,2017,3177,0,2,0,2,27,0,1,1,0,1
1,2017,3179,0,1,0,2,19,1,4,3,0,6
1,2017,3180,0,1,1,1,32,1,0,1,3,0
1,2017,3181,1,1,1,3,32,1,0,1,2,1
1,2017,3182,0,2,0,2,85,1,0,1,0,6
1,2017,3183,0,2,1,2,31,1,0,1,0,0
1,2017,3184,0,2,1,5,48,0,0,1,0,0
1,2017,3185,0,1,1,1,22,1,0,3,0,1
1,2017,3186,0,2,0,2,24,0,1,1,0,0
1,2017,3187,0,1,0,5,17,0,3,3,2,0
1,2017,3188,0,2,0,2,62,1,0,1,0,0
1,2017,3190,0,2,0,1,42,0,0,0,0,1
1,2017,3191,0,2,0,6,50,1,0,1,1,0
1,2017,3192,0,2,0,2,28,1,0,1,1,0
1,2017,3193,0,1,1,4,23,0,3,3,3,0
1,2017,3194,0,1,0,5,40,0,1,1,0,3
1,2017,3195,0,2,0,2,62,0,0,2,1,8
1,2017,3196,0,2,1,3,16,0,3,3,0,6
1,2017,3197,0,1,1,1,26,1,0,3,0,0
1,2017,3198,0,1,1,2,30,0,1,1,0,1
1,2017,3199,0,1,1,6,22,1,4,3,3,1
1,2017,3201,0,2,0,2,17,0,1,1,0,1
1,2017,3202,0,2,0,1,35,0,0,0,0,0
1,2017,3203,0,2,0,2,30,0,1,1,0,0
1,2017,3204,0,2,0,2,25,0,1,1,0,0
1,2017,3205,0,1,1,2,30,0,1,1,0,6
1,2017,3206,0,2,0,3,16,0,3,3,0,6
1,2017,3207,0,1,1,2,28,1,0,1,2,1
1,2017,3208,0,2,0,2,20,0,3,0,0,1
1,2017,3209,0,2,0,8,21,0,1,1,0,0
1,2017,3210,0,2,0,11,18,1,3,3,0,0
1,2017,3212,0,1,0,2,23,1,0,1,0,1
1,2017,3213,0,2,0,2,20,0,1,1,0,0
1,2017,3214,0,2,1,2,49,0,0,1,0,3
1,2017,3215,0,2,0,2,61,0,1,1,0,1
1,2017,3216,0,2,1,6,28,0,1,1,0,0
1,2017,3217,0,2,1,2,40,0,1,1,0,3
1,2017,3218,0,2,0,5,100,1,3,2,0,8
1,2017,3219,0,2,1,2,66,1,0,1,0,0
1,2017,3220,0,1,0,2,40,0,1,1,0,3
1,2017,3221,0,1,0,5,17,0,2,3,0,1
1,2017,3224,0,2,1,1,35,0,1,1,0,0
1,2017,3225,1,2,1,3,47,0,0,1,3,0
1,2017,3226,0,1,1,1,31,0,0,1,3,0
1,2017,3227,0,1,1,1,60,1,0,1,0,0
1,2017,3228,0,2,0,3,53,0,1,1,0,0
1,2017,3229,0,1,0,2,24,0,1,1,0,0
1,2017,3230,0,2,0,3,16,0,3,3,0,6
1,2017,3231,0,2,1,1,24,0,0,1,0,0
1,2017,3232,0,1,1,4,60,1,0,1,3,0
1,2017,3233,0,2,1,2,29,0,1,1,0,6
1,2017,3235,0,2,0,2,22,1,0,1,0,0
1,2017,3236,0,1,1,2,32,0,1,1,2,0
1,2017,3237,0,2,0,2,27,1,0,1,1,0
1,2017,3238,0,2,1,2,30,1,0,1,0,1
1,2017,3239,0,2,1,1,56,0,0,2,1,3
1,2017,3240,1,2,1,2,55,1,0,1,4,5
1,2017,3241,0,1,0,2,43,0,0,0,1,1
1,2017,3242,0,2,0,2,62,0,1,1,0,3
1,2017,3243,0,2,1,5,23,1,2,1,3,0
1,2017,3244,0,2,0,3,36,0,1,1,1,0
1,2017,3246,0,2,0,2,45,1,0,1,1,1
1,2017,3247,0,1,1,2,30,0,1,1,0,0
1,2017,3248,0,2,1,2,38,1,0,1,0,0
1,2017,3249,0,2,0,2,65,1,0,1,1,0
1,2017,3250,0,2,1,1,28,1,0,0,0,1
1,2017,3251,0,2,1,2,34,1,0,1,0,0
1,2017,3252,0,2,1,7,42,1,0,1,0,0
1,2017,3253,0,2,0,2,37,0,1,1,0,0
1,2017,3254,0,1,0,2,20,0,1,1,0,3
1,2017,3255,0,2,0,2,30,0,1,1,1,6
1,2017,3257,0,1,1,2,42,1,0,1,4,5
1,2017,3258,0,2,0,3,30,0,1,1,0,0
1,2017,3259,0,2,1,1,44,0,0,1,0,0
1,2017,3260,1,1,1,1,48,0,0,2,0,1
1,2017,3261,1,2,1,1,55,1,0,0,0,0
1,2017,3262,0,2,0,2,27,0,1,1,1,1
1,2017,3263,0,2,1,1,20,0,0,0,0,0
1,2017,3264,0,2,0,2,38,1,0,1,1,0
1,2017,3265,1,2,1,3,37,1,0,1,4,5
1,2017,3266,0,1,1,2,28,0,1,1,3,1
1,2017,3268,0,1,1,4,40,0,1,1,1,0
1,2017,3269,0,2,0,3,17,1,3,3,0,6
1,2017,3270,0,2,1,2,52,0,1,1,0,0
1,2017,3271,0,2,1,2,24,0,1,1,0,0
1,2017,3272,0,2,1,3,22,1,4,3,0,0
1,2017,3273,0,1,0,2,24,0,1,1,0,6
1,2017,3274,0,1,1,1,30,0,0,3,2,0
1,2017,3275,0,2,0,1,28,1,0,1,0,0
1,2017,3276,0,1,1,3,48,0,0,2,0,0
1,2017,3277,0,2,1,3,19,0,4,3,2,6
1,2017,3279,0,2,0,6,16,1,4,3,0,0
1,2017,3280,0,2,1,1,53,0,0,3,0,1
1,2017,3281,0,1,1,3,22,1,4,3,0,1
1,2017,3282,0,2,1,4,20,1,3,3,3,0
1,2017,3283,0,2,1,3,66,0,2,1,1,3
1,2017,3284,0,1,1,3,40,0,1,1,2,0
1,2017,3285,0,2,1,1,30,0,0,2,0,0
1,2017,3286,0,1,1,2,31,1,0,1,3,5
1,2017,3287,0,2,1,1,53,1,0,0,0,1
1,2017,3288,1,1,1,4,62,0,1,1,0,0
1,2017,3290,0,2,1,3,33,1,0,1,0,0
1,2017,3291,0,1,1,1,38,0,0,1,0,0
1,2017,3292,0,2,0,1,67,0,0,0,0,3
1,2017,3293,0,1,0,1,60,1,0,1,1,1
1,2017,3294,0,1,1,2,35,1,0,1,3,0
1,2017,3295,0,2,1,3,65,0,1,1,0,4
1,2017,3296,0,2,1,1,30,1,0,0,3,5
1,2017,3297,1,1,1,4,29,0,4,3,4,5
1,2017,3298,1,1,1,2,29,1,0,1,0,1
1,2017,3299,0,2,1,2,27,1,0,1,3,0
1,2017,3301,0,2,1,2,39,0,1,1,0,3
1,2017,3302,0,2,0,4,65,0,3,0,1,0
1,2017,3303,0,1,1,1,42,0,0,0,1,1
1,2017,3304,0,2,0,2,19,0,1,1,0,0
1,2017,3305,0,1,1,2,28,0,1,1,0,1
1,2017,3306,0,2,0,2,56,0,1,1,0,0
1,2017,3307,1,2,1,1,33,1,0,1,0,0
1,2017,3308,0,2,1,1,50,0,0,2,1,0
1,2017,3309,0,2,0,4,44,0,1,1,1,0
1,2017,3310,0,1,0,2,30,0,1,1,1,6
1,2017,3312,0,1,0,7,23,0,3,3,3,0
1,2017,3313,1,1,1,1,58,1,0,1,0,0
1,2017,3314,0,2,0,2,17,0,1,1,0,6
1,2017,3315,0,1,1,9,22,0,3,0,2,5
1,2017,3316,0,1,0,3,51,1,0,1,0,1
1,2017,3317,0,2,0,2,30,0,1,1,0,0
1,2017,3318,0,2,1,4,66,1,0,1,1,0
1,2017,3319,0,2,0,2,16,0,4,3,0,6
1,2017,3320,0,1,1,4,21,0,1,1,0,6
1,2017,3321,0,2,1,2,50,1,0,1,1,0
1,2017,3323,1,1,1,3,38,0,1,1,3,1
1,2017,3324,0,1,1,4,25,0,1,1,0,6
1,2017,3325,0,2,1,2,83,1,0,1,0,0
1,2017,3326,0,2,0,2,27,1,0,1,0,1
1,2017,3327,0,1,0,2,35,0,1,1,0,1
1,2017,3328,0,2,0,2,27,1,0,1,0,1
1,2017,3329,0,2,0,1,40,0,0,1,3,0
1,2017,3330,0,1,1,4,20,1,3,3,0,0
1,2017,3331,0,2,0,2,67,0,1,1,0,0
1,2017,3332,0,1,1,2,24,0,1,1,0,0
1,2017,3336,1,2,1,3,44,1,0,1,4,5
1,2017,3337,0,1,0,2,35,1,0,1,1,0
1,2017,3338,1,1,1,2,37,1,0,1,0,1
1,2017,3339,0,2,0,1,32,0,0,3,0,0
1,2017,3340,0,2,0,2,78,1,0,1,0,0
1,2017,3341,0,2,1,2,45,0,0,2,0,0
1,2017,3342,1,1,1,2,46,1,0,1,0,1
1,2017,3343,0,2,1,2,45,1,0,1,0,0
1,2017,3344,0,2,1,2,35,0,0,3,0,0
1,2017,3345,0,2,0,2,33,1,0,1,1,0
1,2017,3347,0,2,0,2,52,1,0,1,0,0
1,2017,3348,0,2,1,2,74,1,0,1,0,0
1,2017,3349,0,2,1,4,16,1,3,3,2,6
1,2017,3350,0,1,0,3,27,0,2,0,0,3
1,2017,3351,1,2,1,4,26,1,3,1,4,0
1,2017,3352,0,2,0,2,30,0,1,1,0,1
1,2017,3353,0,2,0,2,29,0,1,1,1,0
1,2017,3354,0,2,0,2,65,1,0,1,1,0
1,2017,3355,0,1,1,3,50,0,0,2,1,1
1,2017,3356,0,2,1,1,33,0,0,0,2,0
1,2017,3358,0,2,0,1,20,0,0,1,3,3
1,2017,3359,0,2,0,5,25,1,3,1,0,1
1,2017,3360,0,2,1,2,41,0,1,1,0,6
1,2017,3361,0,2,0,2,67,1,0,1,0,8
1,2017,3362,0,2,1,3,23,0,4,3,3,1
1,2017,3363,0,1,1,4,39,0,0,1,0,0
1,2017,3364,0,2,0,2,35,1,0,1,0,0
1,2017,3365,0,2,1,5,58,1,0,1,0,0
1,2017,3366,0,1,1,2,17,0,3,3,2,3
1,2017,3367,0,2,1,3,35,1,0,1,0,0
1,2017,3369,0,2,0,2,31,0,0,3,1,1
1,2017,3370,0,2,1,2,47,1,0,1,0,1
1,2017,3371,1,1,1,2,34,1,2,1,3,5
1,2017,3372,0,2,0,3,70,1,0,1,1,0
1,2017,3373,0,1,0,1,25,0,0,0,0,0
1,2017,3374,0,2,0,3,47,1,0,1,0,0
1,2017,3375,0,2,0,4,72,0,2,2,1,0
1,2017,3376,1,1,1,3,58,1,0,1,3,5
1,2017,3377,0,2,0,2,28,0,1,1,0,0
1,2017,3378,0,2,1,3,45,0,1,1,0,1
1,2017,3380,0,2,1,2,49,0,1,1,0,0
1,2017,3381,0,2,0,1,85,0,0,2,1,3
1,2017,3382,0,2,0,1,59,0,0,2,1,0
1,2017,3383,0,2,0,1,57,0,0,0,1,0
1,2017,3384,0,1,1,2,40,1,0,1,2,1
1,2017,3385,0,2,1,6,18,0,3,1,0,6
1,2017,3386,0,2,0,2,31,0,1,1,1,6
1,2017,3387,1,1,1,3,61,1,0,1,3,0
1,2017,3388,0,2,0,2,45,1,0,1,1,0
1,2017,3389,0,2,1,2,37,0,1,1,0,0
1,2017,3391,0,2,1,2,68,0,0,1,0,3
1,2017,3392,0,1,0,4,88,0,2,2,1,3
1,2017,3393,0,1,1,3,56,1,0,2,0,0
1,2017,3394,1,2,1,2,57,0,0,1,3,5
1,2017,3395,0,2,1,10,47,1,0,1,0,0
1,2017,3396,0,2,0,2,45,0,0,2,0,1
1,2017,3397,0,2,0,3,20,0,3,3,2,6
1,2017,3398,1,1,1,4,32,0,1,1,0,0
1,2017,3399,0,1,1,1,30,0,0,0,0,1
1,2017,3400,0,2,0,3,47,0,1,1,0,0
1,2017,3402,0,2,0,6,65,1,0,1,0,0
1,2017,3403,0,2,0,2,35,0,1,1,0,0
1,2017,3404,0,2,0,3,65,0,0,0,1,0
1,2017,3405,0,2,0,2,75,1,0,1,1,0
1,2017,3406,0,1,1,4,20,1,4,3,3,5
1,2017,3407,0,2,0,1,48,1,0,0,2,0
1,2017,3408,0,2,1,1,50,0,0,3,1,0
1,2017,3409,0,2,1,2,29,0,1,1,0,0
1,2017,3410,0,2,0,2,81,1,0,1,0,8
1,2017,3411,0,2,1,2,80,0,0,2,0,3
1,2017,3413,0,2,0,2,50,1,4,0,0,0
1,2017,3414,0,2,1,1,75,0,0,2,1,3
1,2017,3415,0,2,0,2,25,0,1,1,0,0
1,2017,3416,0,2,1,1,34,0,0,1,0,3
1,2017,3417,0,2,1,2,52,1,0,1,0,1
1,2017,3418,0,2,1,1,28,0,0,1,0,1
1,2017,3419,0,2,0,2,39,0,1,1,0,0
1,2017,3420,0,2,1,4,52,0,1,1,0,0
1,2017,3421,1,1,1,1,55,1,0,2,3,1
1,2017,3422,0,2,0,3,43,0,1,1,0,0
1,2017,3424,0,2,1,2,43,1,0,1,0,0
1,2017,3425,1,1,1,3,26,0,1,1,3,5
1,2017,3426,0,2,0,2,25,1,0,1,0,1
1,2017,3427,0,2,1,2,36,1,0,1,0,1
1,2017,3428,0,1,1,2,36,1,0,1,0,0
1,2017,3429,0,2,1,2,49,0,0,2,0,0
1,2017,3430,0,2,1,1,34,0,0,0,1,0
1,2017,3431,0,2,1,1,40,1,0,1,0,0
1,2017,3432,0,2,1,2,35,0,1,1,0,0
1,2017,3433,0,2,1,2,60,1,0,1,0,0
1,2017,3435,0,1,0,2,43,1,0,0,0,0
1,2017,3436,0,2,1,2,35,1,0,1,0,1
1,2017,3437,0,2,0,3,63,1,0,1,0,0
1,2017,3438,0,2,0,1,70,0,0,2,1,0
1,2017,3439,1,2,0,2,32,1,4,3,0,0
1,2017,3440,0,1,1,2,22,1,0,1,0,1
1,2017,3441,0,2,0,2,25,0,1,1,1,0
1,2017,3442,0,2,0,1,49,0,0,2,1,1
1,2017,3443,0,2,1,3,36,0,0,0,0,0
1,2017,3444,0,2,1,4,53,1,0,1,0,1
1,2017,3447,0,2,1,2,25,1,0,1,0,0
1,2017,3448,1,1,1,2,52,0,1,1,3,5
1,2017,3449,0,2,1,2,53,1,0,1,0,0
1,2017,3450,0,2,0,4,70,1,0,1,0,0
1,2017,3451,0,2,1,3,48,1,0,1,0,4
1,2017,3452,1,1,1,2,86,1,0,1,3,0
1,2017,3453,1,1,1,2,43,1,0,1,3,0
1,2017,3454,0,2,0,2,50,0,0,0,0,1
1,2017,3455,0,1,0,4,16,0,3,3,2,3
1,2017,3456,0,1,1,3,42,0,1,1,0,6
1,2017,3458,0,2,1,3,56,0,0,0,1,1
1,2017,3459,0,2,0,1,28,0,0,0,0,8
1,2017,3460,0,2,0,2,23,1,0,1,0,0
1,2017,3461,0,2,0,2,40,0,0,0,0,8
1,2017,3462,0,2,0,2,95,1,0,1,0,0
1,2017,3463,1,1,1,2,32,1,0,1,0,5
1,2017,3464,0,2,0,4,40,0,1,1,0,1
1,2017,3465,0,2,0,1,31,0,0,0,0,0
1,2017,3466,0,2,1,2,37,0,1,1,2,0
1,2017,3467,0,2,1,2,42,0,1,1,0,1
1,2017,3469,1,1,1,2,38,1,0,1,0,0
1,2017,3470,0,2,0,1,65,0,0,2,1,6
1,2017,3471,0,1,1,4,42,0,1,1,0,0
1,2017,3472,0,1,0,2,23,0,1,1,0,6
1,2017,3473,0,2,0,2,40,0,1,1,0,0
1,2017,3474,0,2,1,2,23,1,0,1,0,1
1,2017,3475,1,1,1,2,18,0,1,1,3,5
1,2017,3476,0,2,1,2,41,1,0,1,0,0
1,2017,3477,0,1,1,2,26,0,1,1,2,6
1,2017,3478,0,2,1,1,26,0,0,2,0,0
1,2017,3480,0,2,0,2,28,0,1,1,0,0
1,2017,3481,1,1,1,2,23,1,0,1,3,0
1,2017,3482,0,2,0,2,85,1,0,1,0,6
1,2017,3483,0,2,0,3,18,0,3,0,0,1
1,2017,3484,0,2,0,2,49,1,0,1,0,0
1,2017,3485,0,2,0,1,28,0,0,2,0,0
1,2017,3486,0,2,0,1,80,0,0,2,1,4
1,2017,3487,0,2,0,3,16,0,4,3,0,0
1,2017,3488,1,1,1,2,35,0,1,1,0,3
1,2017,3489,0,2,1,5,51,0,0,0,0,0
1,2017,3491,1,2,1,2,56,1,0,1,0,0
1,2017,3492,0,2,1,1,70,0,0,2,1,0
1,2017,3493,0,2,1,2,30,1,0,1,3,0
1,2017,3494,0,2,1,2,40,0,0,1,0,1
1,2017,3495,0,1,0,3,29,0,1,1,0,0
1,2017,3496,0,1,1,2,16,1,3,3,0,0
1,2017,3497,0,2,1,1,53,0,0,2,0,1
1,2017,3498,0,2,1,2,30,1,0,1,0,0
1,2017,3499,1,1,1,2,40,1,0,1,3,0
1,2017,3500,0,2,1,2,49,0,0,0,0,0
1,2017,3502,0,2,1,2,32,1,0,1,0,0
1,2017,3503,1,1,1,1,45,1,0,1,0,5
1,2017,3504,0,2,0,4,40,1,0,1,1,0
1,2017,3505,0,2,0,1,70,0,0,2,1,3
1,2017,3506,0,2,0,2,80,1,0,1,1,1
1,2017,3507,0,2,1,3,52,1,0,1,0,0
1,2017,3508,0,2,0,1,45,0,0,1,1,1
1,2017,3509,0,2,1,3,34,0,1,1,0,3
1,2017,3510,1,1,1,5,20,1,4,3,3,3
1,2017,3511,0,1,0,2,27,0,0,1,2,0
1,2017,3513,0,2,0,2,63,0,1,1,1,0
1,2017,3514,1,1,1,2,36,0,1,1,3,5
1,2017,3515,0,2,1,2,39,1,0,1,0,0
1,2017,3516,0,2,1,2,32,1,0,1,0,1
1,2017,3517,0,2,0,2,19,0,1,1,0,1
1,2017,3518,0,2,1,3,45,1,0,1,0,0
1,2017,3519,0,2,0,2,25,1,0,1,0,0
1,2017,3520,0,1,0,1,61,1,0,0,0,1
1,2017,3521,0,1,0,2,25,0,1,1,1,0
1,2017,3522,0,2,1,2,30,1,0,1,0,0
1,2017,3524,0,2,0,3,20,0,4,1,3,3
1,2017,3525,0,2,1,2,16,1,5,3,0,1
1,2017,3526,0,1,0,2,26,0,1,1,0,1
1,2017,3527,0,2,0,2,22,1,0,1,0,0
1,2017,3528,0,2,0,3,68,1,0,1,1,0
1,2017,3529,0,2,0,2,70,0,0,2,1,3
1,2017,3530,0,2,1,2,30,0,1,1,2,1
1,2017,3531,0,2,0,2,56,0,1,1,0,1
1,2017,3532,0,2,0,3,55,0,0,3,0,0
1,2017,3533,1,2,1,2,37,1,0,1,0,0
1,2017,3535,0,2,1,2,31,1,5,3,1,0
1,2017,3536,0,2,1,2,20,0,2,3,2,0
1,2017,3537,0,2,0,4,47,0,1,1,1,1
1,2017,3538,0,2,0,2,55,0,0,0,0,0
1,2017,3539,0,2,1,2,26,1,0,0,0,0
1,2017,3540,1,2,1,1,24,1,0,1,0,5
1,2017,3541,0,2,0,2,22,0,3,0,0,0
1,2017,3542,0,2,1,3,23,0,4,3,4,3
1,2017,3543,0,2,0,2,26,0,1,1,0,1
1,2017,3544,0,2,0,5,17,0,3,1,0,0
1,2017,3546,0,1,0,1,65,0,0,2,1,4
1,2017,3547,0,2,1,2,49,0,1,1,0,0
1,2017,3548,0,2,1,4,21,1,2,3,2,0
1,2017,3549,0,2,1,1,34,0,0,0,0,1
1,2017,3550,0,2,1,4,34,0,1,1,0,0
1,2017,3551,0,2,0,2,76,0,0,2,1,0
1,2017,3552,0,1,1,5,22,1,3,3,0,1
1,2017,3553,0,2,1,4,19,1,2,3,0,0
1,2017,3554,0,2,1,2,33,1,3,0,0,1
1,2017,3555,0,2,0,2,38,1,0,1,0,0
1,2017,3558,0,1,1,4,40,1,4,0,0,0
1,2017,3559,0,2,0,2,45,1,0,1,0,1
1,2017,3560,0,2,0,2,30,0,1,1,0,0
1,2017,3561,1,2,1,3,52,0,0,2,3,5
1,2017,3562,0,2,1,2,60,1,0,1,0,0
1,2017,3563,0,2,1,1,70,1,0,2,0,0
1,2017,3564,0,2,1,1,37,1,0,0,0,0
1,2017,3565,0,2,1,2,45,1,0,1,0,0
1,2017,3566,0,2,0,1,51,0,0,0,1,3
1,2017,3567,0,1,1,2,39,1,0,1,0,1
1,2017,3569,0,2,0,2,35,0,1,1,0,0
1,2017,3570,0,2,1,2,34,0,1,1,0,0
1,2017,3571,0,2,1,2,31,0,1,1,0,0
1,2017,3572,0,2,1,4,26,0,2,0,0,0
1,2017,3573,0,1,0,2,40,0,1,1,0,1
1,2017,3574,0,1,1,2,23,1,0,3,3,5
1,2017,3575,1,1,1,3,43,1,0,1,0,5
1,2017,3576,0,1,1,2,25,1,0,1,0,1
1,2017,3577,0,2,0,2,91,1,0,1,1,0
1,2017,3578,0,1,1,1,24,1,0,3,0,1
1,2017,3580,0,2,1,1,54,0,0,0,0,0
1,2017,3581,0,2,0,4,47,0,1,1,0,3
1,2017,3582,0,2,1,2,26,1,0,1,3,0
1,2017,3583,0,2,1,3,38,1,0,1,0,0
1,2017,3584,1,1,1,4,45,1,0,1,0,0
1,2017,3585,0,2,1,6,24,1,3,3,2,0
1,2017,3586,0,2,1,2,21,1,3,3,1,0
1,2017,3587,0,1,1,2,26,0,1,1,3,0
1,2017,3588,0,2,0,2,42,1,0,1,0,1
1,2017,3589,0,2,1,4,43,0,1,1,0,0
1,2017,3591,0,2,0,2,40,1,0,1,0,0
1,2017,3592,0,2,1,2,35,0,1,1,1,0
1,2017,3593,0,1,1,2,21,1,4,3,2,5
1,2017,3594,0,1,1,2,40,0,1,1,0,0
1,2017,3595,0,2,0,2,27,0,1,1,0,3
1,2017,3596,1,2,1,1,45,0,0,0,2,0
1,2017,3597,0,2,0,2,60,0,1,1,0,0
1,2017,3598,0,2,0,3,68,1,0,1,0,0
1,2017,3599,0,2,0,1,23,1,0,1,0,0
1,2017,3600,0,1,0,1,62,0,0,2,1,0
1,2017,3602,0,2,0,3,36,0,1,1,0,6
1,2017,3603,0,2,1,2,30,1,0,1,0,1
1,2017,3604,0,2,0,3,18,0,3,3,2,3
1,2017,3605,0,2,0,2,22,0,1,1,0,0
1,2017,3606,0,1,1,4,25,1,3,3,3,6
1,2017,3607,1,1,1,1,63,1,0,1,4,8
1,2017,3608,0,2,0,7,17,1,3,3,2,1
1,2017,3609,0,2,0,1,44,1,0,0,0,0
1,2017,3610,1,2,1,2,53,0,0,1,3,0
1,2017,3611,0,2,0,2,38,1,0,1,0,0
1,2017,3613,0,2,1,1,40,0,0,0,0,0
1,2017,3614,0,1,1,1,22,1,0,3,3,5
1,2017,3615,0,2,1,2,30,1,0,1,0,0
1,2017,3616,0,2,1,6,19,1,3,3,0,1
1,2017,3617,0,1,0,1,46,0,0,0,1,0
1,2017,3618,0,2,1,3,41,1,0,1,0,0
1,2017,3619,0,2,0,5,23,0,3,3,0,0
1,2017,3620,0,2,1,4,53,1,0,1,0,0
1,2017,3621,0,2,0,1,28,1,2,1,0,0
1,2017,3622,0,2,1,1,27,0,0,0,0,0
1,2017,3624,1,1,1,3,35,1,0,1,3,5
1,2017,3625,0,1,0,1,52,1,0,3,0,1
1,2017,3626,0,2,1,1,45,0,0,1,1,0
1,2017,3627,0,2,1,3,20,0,3,3,0,6
1,2017,3628,0,1,1,2,29,0,1,1,0,0
1,2017,3629,0,2,1,2,40,0,1,1,0,1
1,2017,3630,0,2,0,1,73,0,0,2,1,6
1,2017,3631,0,1,0,1,25,0,0,1,1,6
1,2017,3632,0,2,1,3,44,0,1,1,1,0
1,2017,3633,0,2,0,2,23,0,4,1,0,1
1,2017,3635,0,1,1,5,26,1,3,1,3,1
1,2017,3636,0,2,1,3,68,1,0,1,0,0
1,2017,3637,0,1,0,2,24,0,1,1,3,6
1,2017,3638,0,2,0,3,83,1,2,2,1,6
1,2017,3639,0,1,1,2,33,1,0,1,0,5
1,2017,3640,0,1,1,2,67,1,0,1,3,0
1,2017,3641,0,1,1,2,19,0,1,1,0,3
1,2017,3642,0,2,0,3,30,0,1,1,0,0
1,2017,3643,0,2,1,1,71,0,0,2,0,0
1,2017,3644,0,2,1,2,30,0,0,0,0,0
1,2017,3646,0,2,1,1,48,0,0,1,0,1
1,2017,3647,0,2,0,5,22,1,3,3,1,0
1,2017,3648,0,2,0,2,32,1,0,1,1,0
1,2017,3649,0,2,0,3,49,1,0,1,0,0
1,2017,3650,0,2,0,2,17,1,3,3,1,1
1,2017,3651,1,2,1,1,25,0,0,3,4,5
1,2017,3652,0,2,1,4,51,0,4,0,0,0
1,2017,3653,0,1,1,2,30,0,1,1,0,0
1,2017,3654,0,2,0,2,17,0,3,3,2,6
1,2017,3655,0,2,1,2,41,1,0,1,0,0
1,2017,3657,1,1,1,1,28,1,0,3,4,5
1,2017,3658,0,2,1,2,39,1,0,1,0,0
1,2017,3659,0,2,0,1,31,0,0,0,0,1
1,2017,3660,0,1,1,2,21,0,1,1,0,0
1,2017,3661,0,2,0,1,32,0,0,1,1,1
1,2017,3662,1,2,1,1,30,1,0,1,1,5
1,2017,3663,0,2,1,2,32,1,0,1,0,0
1,2017,3664,0,1,0,2,26,1,0,1,1,0
1,2017,3665,0,2,1,2,30,1,0,1,0,0
1,2017,3666,0,2,0,2,30,0,1,1,0,0
1,2017,3669,0,2,1,2,29,1,1,1,3,6
1,2017,3670,1,2,1,2,52,1,0,1,0,0
1,2017,3671,0,2,1,2,36,1,0,1,0,0
1,2017,3672,0,1,1,1,25,0,0,3,3,5
1,2017,3673,0,1,1,2,26,1,0,1,0,0
1,2017,3674,0,2,1,6,28,1,3,1,1,0
1,2017,3675,1,1,1,2,50,0,1,1,4,5
1,2017,3676,0,2,0,1,40,0,0,1,0,0
1,2017,3677,1,1,1,1,26,1,0,3,3,1
1,2017,3678,0,2,1,3,35,1,0,1,0,0
1,2017,3680,0,2,0,1,35,0,0,0,0,0
1,2017,3681,0,2,1,1,65,1,0,1,0,0
1,2017,3682,1,1,1,1,32,1,0,3,2,5
1,2017,3683,0,2,1,3,24,1,3,3,2,0
1,2017,3684,0,1,0,2,61,0,1,1,1,0
1,2017,3685,0,2,1,2,29,1,0,1,0,0
